employee_id,review_date,review_period,self_rating,manager_rating,overall_rating,goals_achieved,goals_target,feedback_summary,goals_met_pct
440,2024-06-15,H1-2024,5,4,4,4,5,Maybe floor than.,80.0
440,2024-12-15,H2-2024,5,4,4,2,5,Safe top number official town bad.,40.0
440,2025-06-15,H1-2025,4,4,4,4,5,Personal half contain food reality culture.,80.0
441,2023-06-15,H1-2023,3,4,4,4,5,Hold pull two put blue able right.,80.0
441,2023-12-15,H2-2023,4,3,4,4,5,Option debate teacher study economy resource glass voice.,80.0
441,2024-06-15,H1-2024,3,2,2,5,5,She who couple area.,100.0
441,2024-12-15,H2-2024,4,2,3,3,5,Stay however foreign benefit seek painting professional.,60.0
441,2025-06-15,H1-2025,4,2,3,4,5,Local see together strong whom peace government.,80.0
442,2023-06-15,H1-2023,3,3,3,3,5,Age month decision modern free particular light.,60.0
442,2023-12-15,H2-2023,3,4,4,3,5,Me medical walk step.,60.0
442,2024-06-15,H1-2024,4,3,4,5,5,Fine environmental similar create tell audience.,100.0
442,2024-12-15,H2-2024,4,3,4,3,5,Everybody exist front minute court company prove budget.,60.0
442,2025-06-15,H1-2025,2,4,3,4,5,Democrat across box glass still hit right piece.,80.0
443,2023-06-15,H1-2023,2,4,3,4,5,Image information true us.,80.0
444,2023-06-15,H1-2023,5,3,4,3,5,Boy company throughout.,60.0
444,2023-12-15,H2-2023,4,4,4,5,5,No age that business.,100.0
444,2024-06-15,H1-2024,4,4,4,2,5,Sit note age practice image history clearly.,40.0
444,2024-12-15,H2-2024,4,5,4,4,5,Food weight course option usually environmental of.,80.0
444,2025-06-15,H1-2025,4,5,4,3,5,Tv team could item traditional value certain.,60.0
445,2023-06-15,H1-2023,4,5,4,4,5,Find like number where husband choose.,80.0
445,2023-12-15,H2-2023,4,5,4,3,5,We attorney room tough prepare environmental building.,60.0
445,2024-06-15,H1-2024,4,5,4,4,5,Sort off scene operation painting stuff action.,80.0
445,2024-12-15,H2-2024,4,5,4,2,5,Fund cause bit effort street recognize another.,40.0
445,2025-06-15,H1-2025,5,5,5,5,5,Make night imagine attorney budget.,100.0
446,2023-06-15,H1-2023,3,3,3,3,5,Difference real less herself.,60.0
446,2023-12-15,H2-2023,5,5,5,2,5,Response technology especially build.,40.0
446,2024-06-15,H1-2024,5,4,4,4,5,Old analysis anyone three teach return service former.,80.0
446,2024-12-15,H2-2024,4,5,4,5,5,Think agreement opportunity hospital feel understand send special.,100.0
446,2025-06-15,H1-2025,4,4,4,3,5,Buy door wind industry beautiful least his.,60.0
447,2023-06-15,H1-2023,2,4,3,2,5,Model take produce man.,40.0
447,2023-12-15,H2-2023,4,4,4,3,5,Painting rule medical real measure television.,60.0
447,2024-06-15,H1-2024,4,3,4,3,5,Herself drop risk opportunity.,60.0
447,2024-12-15,H2-2024,3,3,3,3,5,On beautiful person behind design mother occur.,60.0
447,2025-06-15,H1-2025,4,2,3,5,5,Follow possible cost.,100.0
448,2023-06-15,H1-2023,4,3,4,5,5,Rule country send sometimes.,100.0
448,2023-12-15,H2-2023,3,3,3,3,5,Those number community door Congress onto claim.,60.0
448,2024-06-15,H1-2024,5,3,4,3,5,Ok seek such nation dinner threat.,60.0
448,2024-12-15,H2-2024,4,5,4,5,5,Environmental decide forget any enjoy do compare.,100.0
448,2025-06-15,H1-2025,4,4,4,3,5,Ahead today president owner same sing he.,60.0
449,2023-06-15,H1-2023,4,3,4,4,5,Maintain painting rest.,80.0
449,2023-12-15,H2-2023,4,4,4,3,5,Power nice customer name lawyer.,60.0
449,2024-06-15,H1-2024,4,4,4,4,5,Society war certain order animal.,80.0
449,2024-12-15,H2-2024,3,2,2,5,5,People seven into.,100.0
449,2025-06-15,H1-2025,4,3,4,5,5,Foreign through hair first no opportunity offer.,100.0
450,2023-06-15,H1-2023,5,5,5,5,5,Away very religious.,100.0
450,2023-12-15,H2-2023,4,4,4,4,5,Boy land member room fish economic concern.,80.0
450,2024-06-15,H1-2024,4,5,4,3,5,Analysis give for get little fear speak administration.,60.0
450,2024-12-15,H2-2024,5,4,4,2,5,Hair small provide form check to today.,40.0
450,2025-06-15,H1-2025,5,5,5,4,5,Cover really together gas rule gun.,80.0
451,2023-06-15,H1-2023,3,2,2,2,5,Rule then cause two.,40.0
451,2023-12-15,H2-2023,2,4,3,2,5,Body ready order chance imagine one.,40.0
451,2024-06-15,H1-2024,2,2,2,4,5,Provide officer performance baby produce write.,80.0
451,2024-12-15,H2-2024,2,4,3,5,5,Day away character my of leg.,100.0
451,2025-06-15,H1-2025,2,4,3,4,5,Sea popular customer.,80.0
452,2023-06-15,H1-2023,2,1,2,2,5,Space court accept every offer.,40.0
452,2023-12-15,H2-2023,2,2,2,3,5,Relationship next history.,60.0
452,2024-06-15,H1-2024,2,1,2,4,5,Leader per seat write report floor car.,80.0
452,2024-12-15,H2-2024,3,1,2,5,5,Top final return practice after organization.,100.0
452,2025-06-15,H1-2025,2,3,2,4,5,Pay region interest decade.,80.0
453,2023-06-15,H1-2023,3,2,2,5,5,Ability reveal war help left team road.,100.0
453,2023-12-15,H2-2023,3,3,3,3,5,Win stop maybe according.,60.0
453,2024-06-15,H1-2024,2,1,2,4,5,Fear south new street government explain.,80.0
453,2024-12-15,H2-2024,3,1,2,5,5,Discuss adult attack defense director may set.,100.0
453,2025-06-15,H1-2025,3,2,2,2,5,Shake model drive opportunity must.,40.0
454,2023-06-15,H1-2023,4,5,4,4,5,Lot main nothing detail pass policy eat.,80.0
454,2023-12-15,H2-2023,3,3,3,4,5,Kitchen entire coach modern grow hour matter.,80.0
454,2024-06-15,H1-2024,3,4,4,5,5,This her great three start.,100.0
454,2024-12-15,H2-2024,4,5,4,4,5,Guy huge guess agree explain.,80.0
454,2025-06-15,H1-2025,3,5,4,4,5,President policy agree.,80.0
455,2023-06-15,H1-2023,3,2,2,5,5,Physical chair economic half.,100.0
455,2023-12-15,H2-2023,2,3,2,5,5,Continue purpose pick develop.,100.0
455,2024-06-15,H1-2024,2,3,2,2,5,Pretty size only.,40.0
455,2024-12-15,H2-2024,1,3,2,3,5,Physical no song exist project likely fall.,60.0
455,2025-06-15,H1-2025,1,3,2,4,5,Admit attack herself several short yeah from.,80.0
456,2023-06-15,H1-2023,1,3,2,4,5,Care official bar lose window set.,80.0
456,2023-12-15,H2-2023,3,1,2,2,5,Remain class human whether painting home space.,40.0
456,2024-06-15,H1-2024,2,1,2,2,5,Machine agreement program about.,40.0
456,2024-12-15,H2-2024,3,1,2,5,5,Fly none operation money.,100.0
456,2025-06-15,H1-2025,1,2,2,2,5,Require staff change east world pattern be.,40.0
457,2023-06-15,H1-2023,5,3,4,5,5,Catch vote last risk already certainly any.,100.0
457,2023-12-15,H2-2023,4,5,4,3,5,Executive exactly field somebody there good draw.,60.0
457,2024-06-15,H1-2024,5,3,4,3,5,Marriage design like just table measure.,60.0
457,2024-12-15,H2-2024,4,3,4,3,5,Far management option.,60.0
457,2025-06-15,H1-2025,4,4,4,5,5,Week own look visit doctor statement.,100.0
458,2023-06-15,H1-2023,3,3,3,5,5,Daughter structure act me voice.,100.0
458,2023-12-15,H2-2023,2,3,2,4,5,National reflect current feel.,80.0
458,2024-06-15,H1-2024,3,4,4,3,5,Century difference manager research.,60.0
458,2024-12-15,H2-2024,4,4,4,2,5,Before then someone design.,40.0
458,2025-06-15,H1-2025,2,3,2,3,5,Identify idea debate official instead.,60.0
459,2023-06-15,H1-2023,3,3,3,4,5,Figure federal prevent mind bad.,80.0
459,2023-12-15,H2-2023,4,5,4,5,5,Experience question safe nation may.,100.0
459,2024-06-15,H1-2024,4,4,4,4,5,Describe effort partner suddenly mean choose election.,80.0
459,2024-12-15,H2-2024,3,3,3,2,5,Run national service add guess.,40.0
459,2025-06-15,H1-2025,3,3,3,5,5,Wait himself amount trade agent hair agree.,100.0
460,2023-06-15,H1-2023,3,2,2,4,5,Pay room change sport.,80.0
460,2023-12-15,H2-2023,3,3,3,2,5,Social just eat wait.,40.0
460,2024-06-15,H1-2024,2,3,2,2,5,Few report glass imagine argue.,40.0
460,2024-12-15,H2-2024,4,2,3,5,5,Enjoy phone machine.,100.0
460,2025-06-15,H1-2025,4,3,4,5,5,Man other now every.,100.0
461,2023-06-15,H1-2023,2,4,3,3,5,Decade also culture expect know.,60.0
461,2023-12-15,H2-2023,4,3,4,3,5,Single hour surface.,60.0
461,2024-06-15,H1-2024,2,2,2,4,5,Difference data between here possible.,80.0
461,2024-12-15,H2-2024,4,3,4,2,5,Vote candidate sell meet official.,40.0
461,2025-06-15,H1-2025,3,2,2,5,5,Tell finish south collection notice like as.,100.0
462,2023-06-15,H1-2023,2,4,3,5,5,Who send billion even require prove movement.,100.0
462,2023-12-15,H2-2023,2,2,2,2,5,Sing bad which past hair street.,40.0
462,2024-06-15,H1-2024,4,4,4,5,5,May those improve nor.,100.0
462,2024-12-15,H2-2024,3,3,3,3,5,Benefit institution crime.,60.0
462,2025-06-15,H1-2025,2,2,2,5,5,Walk see however again.,100.0
463,2023-06-15,H1-2023,4,3,4,5,5,Action point hear hit song situation seem.,100.0
463,2023-12-15,H2-2023,3,4,4,5,5,Summer coach issue key and everything woman.,100.0
463,2024-06-15,H1-2024,4,3,4,2,5,During political star six.,40.0
463,2024-12-15,H2-2024,3,4,4,4,5,At receive product.,80.0
463,2025-06-15,H1-2025,2,2,2,5,5,Fly close national beautiful large.,100.0
464,2023-06-15,H1-2023,4,3,4,2,5,Upon eye method civil operation suffer worker.,40.0
464,2023-12-15,H2-2023,3,4,4,3,5,Strategy fast look treatment.,60.0
464,2024-06-15,H1-2024,3,3,3,3,5,Produce to heart doctor house amount.,60.0
464,2024-12-15,H2-2024,3,2,2,5,5,Still hundred such easy ever old play.,100.0
464,2025-06-15,H1-2025,3,4,4,3,5,Simple actually include card amount.,60.0
465,2023-06-15,H1-2023,3,4,4,3,5,Financial administration community build process.,60.0
465,2023-12-15,H2-2023,4,5,4,2,5,Sport morning two citizen very action animal maintain.,40.0
465,2024-06-15,H1-2024,5,5,5,5,5,Tonight bag ground last.,100.0
465,2024-12-15,H2-2024,4,5,4,2,5,Town manager indicate trial both open lawyer budget.,40.0
465,2025-06-15,H1-2025,4,5,4,3,5,Health much expect thousand story.,60.0
466,2023-06-15,H1-2023,3,5,4,4,5,Media hear teach manage lot day.,80.0
466,2023-12-15,H2-2023,3,4,4,4,5,Ball part huge attention easy let serve.,80.0
466,2024-06-15,H1-2024,4,4,4,4,5,Chair machine some same attorney interesting city adult.,80.0
466,2024-12-15,H2-2024,5,5,5,5,5,Present still reason buy campaign road evidence should.,100.0
466,2025-06-15,H1-2025,3,4,4,2,5,About talk kid hour board bar meet.,40.0
467,2023-06-15,H1-2023,1,3,2,2,5,Laugh size tell inside woman whatever.,40.0
467,2023-12-15,H2-2023,1,1,1,2,5,Heavy admit morning compare summer.,40.0
467,2024-06-15,H1-2024,2,2,2,3,5,Trade with here party.,60.0
467,2024-12-15,H2-2024,1,3,2,4,5,Answer company nor himself black network material.,80.0
467,2025-06-15,H1-2025,2,1,2,5,5,Product scientist her model.,100.0
468,2023-06-15,H1-2023,5,5,5,5,5,Theory sea week dream single everybody process seat.,100.0
468,2023-12-15,H2-2023,5,4,4,3,5,Husband month style work action doctor their.,60.0
468,2024-06-15,H1-2024,3,4,4,4,5,Operation and final main.,80.0
468,2024-12-15,H2-2024,5,5,5,2,5,Author can example who himself table ok.,40.0
468,2025-06-15,H1-2025,5,3,4,5,5,Miss black adult concern rock.,100.0
469,2023-06-15,H1-2023,3,4,4,2,5,Similar outside remember join.,40.0
469,2023-12-15,H2-2023,3,4,4,5,5,Yes mission about.,100.0
469,2024-06-15,H1-2024,3,5,4,4,5,East smile other media same station smile choice.,80.0
469,2024-12-15,H2-2024,3,5,4,5,5,Difference always resource tend friend.,100.0
469,2025-06-15,H1-2025,3,3,3,2,5,Size look human.,40.0
470,2023-06-15,H1-2023,1,2,2,5,5,Production wife most yet.,100.0
470,2023-12-15,H2-2023,3,3,3,3,5,Support money audience him allow body room.,60.0
470,2024-06-15,H1-2024,1,1,1,4,5,Attorney hot safe blue.,80.0
470,2024-12-15,H2-2024,2,1,2,3,5,Necessary music do sign traditional under behind.,60.0
470,2025-06-15,H1-2025,3,3,3,5,5,Know soon scientist by myself.,100.0
471,2023-06-15,H1-2023,3,3,3,4,5,Choose everyone especially case.,80.0
471,2023-12-15,H2-2023,4,2,3,3,5,History himself hear family receive less network.,60.0
471,2024-06-15,H1-2024,4,2,3,3,5,Article room finally someone woman decision.,60.0
471,2024-12-15,H2-2024,4,2,3,5,5,Network role budget expect small which science.,100.0
471,2025-06-15,H1-2025,3,3,3,5,5,Shoulder cover idea remember child article high conference.,100.0
472,2023-06-15,H1-2023,2,3,2,4,5,Letter her here sound these our.,80.0
472,2023-12-15,H2-2023,2,4,3,5,5,Crime deep measure central with himself.,100.0
472,2024-06-15,H1-2024,4,2,3,5,5,Safe general end first.,100.0
472,2024-12-15,H2-2024,2,2,2,5,5,Choice data world say me.,100.0
472,2025-06-15,H1-2025,3,2,2,5,5,Network rate author sure buy.,100.0
473,2023-06-15,H1-2023,1,1,1,5,5,Author so building evening foot relationship.,100.0
473,2023-12-15,H2-2023,3,3,3,5,5,Former purpose kid it condition actually value.,100.0
473,2024-06-15,H1-2024,3,2,2,5,5,Trial along understand key foreign too too.,100.0
473,2024-12-15,H2-2024,1,1,1,3,5,Design win budget bad.,60.0
473,2025-06-15,H1-2025,1,1,1,4,5,Police product light method during.,80.0
474,2023-06-15,H1-2023,1,1,1,4,5,Agent Congress time behavior employee.,80.0
474,2023-12-15,H2-2023,2,1,2,4,5,Moment deep simple south gas kid deal why.,80.0
474,2024-06-15,H1-2024,1,2,2,2,5,Research security discussion these sport.,40.0
474,2024-12-15,H2-2024,1,2,2,3,5,Station how question beyond order.,60.0
474,2025-06-15,H1-2025,1,1,1,2,5,Partner she dog lot reflect enter such.,40.0
475,2023-06-15,H1-2023,5,3,4,2,5,Listen still reflect wrong step many prepare.,40.0
475,2023-12-15,H2-2023,5,4,4,5,5,Better rule without wait hospital.,100.0
475,2024-06-15,H1-2024,3,5,4,5,5,Always son lose step sister huge capital.,100.0
475,2024-12-15,H2-2024,3,4,4,4,5,Later might behind single treat here material sea.,80.0
475,2025-06-15,H1-2025,5,4,4,5,5,Degree out today PM.,100.0
476,2023-06-15,H1-2023,4,2,3,4,5,Research far scientist save woman part same.,80.0
476,2023-12-15,H2-2023,2,3,2,3,5,Small music page sometimes line.,60.0
476,2024-06-15,H1-2024,2,2,2,2,5,Despite line discover time.,40.0
476,2024-12-15,H2-2024,4,2,3,4,5,World term size nature loss sell sea.,80.0
476,2025-06-15,H1-2025,3,3,3,4,5,Prevent kitchen must city will.,80.0
477,2023-06-15,H1-2023,4,4,4,5,5,Woman sing school send pay control although.,100.0
477,2023-12-15,H2-2023,2,2,2,4,5,Central situation item so.,80.0
477,2024-06-15,H1-2024,3,2,2,5,5,Approach concern answer future.,100.0
477,2024-12-15,H2-2024,2,4,3,5,5,Instead get task lose simply similar expect.,100.0
477,2025-06-15,H1-2025,3,3,3,5,5,Face not none ahead.,100.0
478,2023-06-15,H1-2023,3,2,2,5,5,Television along fine cause money forward but kid.,100.0
478,2023-12-15,H2-2023,3,3,3,3,5,Exactly push life sort off security reflect.,60.0
478,2024-06-15,H1-2024,3,2,2,3,5,Public turn base.,60.0
478,2024-12-15,H2-2024,2,2,2,2,5,Behavior benefit almost.,40.0
478,2025-06-15,H1-2025,2,3,2,3,5,Adult trouble plan number somebody vote good.,60.0
479,2023-06-15,H1-2023,4,5,4,3,5,Race hard charge who way.,60.0
479,2023-12-15,H2-2023,5,5,5,3,5,Cover remember recognize.,60.0
479,2024-06-15,H1-2024,5,3,4,3,5,Service story analysis.,60.0
479,2024-12-15,H2-2024,5,4,4,2,5,Tv evening another avoid mouth want three seat.,40.0
479,2025-06-15,H1-2025,5,4,4,3,5,Value rest risk or agency within fight.,60.0
481,2023-06-15,H1-2023,3,3,3,3,5,Increase full wind it state.,60.0
481,2023-12-15,H2-2023,4,2,3,4,5,Garden never table positive through.,80.0
481,2024-06-15,H1-2024,3,3,3,3,5,Table air artist any include.,60.0
481,2024-12-15,H2-2024,4,3,4,2,5,So drive place push.,40.0
481,2025-06-15,H1-2025,2,3,2,3,5,Network meet herself sometimes person natural clearly.,60.0
482,2023-06-15,H1-2023,4,3,4,5,5,Street song several record new.,100.0
482,2023-12-15,H2-2023,4,4,4,3,5,Sell better least bring east picture.,60.0
482,2024-06-15,H1-2024,3,5,4,2,5,Ability eight another hundred option time stay commercial.,40.0
482,2024-12-15,H2-2024,4,5,4,2,5,Through nature song prevent common stock key.,40.0
482,2025-06-15,H1-2025,3,3,3,5,5,Total trade daughter last court.,100.0
483,2023-06-15,H1-2023,4,4,4,4,5,Four decade own final cost civil southern.,80.0
483,2023-12-15,H2-2023,2,2,2,3,5,Image fine if believe oil then daughter.,60.0
483,2024-06-15,H1-2024,3,4,4,2,5,Officer husband tough break become compare out believe.,40.0
483,2024-12-15,H2-2024,3,4,4,5,5,Ok clear building air machine success scientist.,100.0
483,2025-06-15,H1-2025,3,3,3,5,5,Ahead create grow cut stay until.,100.0
484,2023-06-15,H1-2023,5,5,5,4,5,What hope pay someone player business.,80.0
484,2023-12-15,H2-2023,4,4,4,3,5,Place do list contain show line somebody.,60.0
484,2024-06-15,H1-2024,4,5,4,5,5,Heavy level meeting name.,100.0
484,2024-12-15,H2-2024,5,4,4,5,5,Tonight check exactly.,100.0
484,2025-06-15,H1-2025,5,5,5,5,5,Challenge worry talk create past agent.,100.0
485,2023-06-15,H1-2023,5,5,5,3,5,Western newspaper cold lay process war seat.,60.0
485,2023-12-15,H2-2023,4,5,4,2,5,Score dream agreement admit.,40.0
485,2024-06-15,H1-2024,4,4,4,4,5,Direction financial few manage music all use.,80.0
485,2024-12-15,H2-2024,5,5,5,4,5,Case keep citizen listen rest old customer.,80.0
485,2025-06-15,H1-2025,4,5,4,4,5,Bed agree town throughout return.,80.0
486,2023-06-15,H1-2023,1,1,1,3,5,Must bag for thousand suddenly note town.,60.0
486,2023-12-15,H2-2023,1,1,1,3,5,She peace production skill name life write.,60.0
486,2024-06-15,H1-2024,2,2,2,4,5,Idea word must since people service now.,80.0
486,2024-12-15,H2-2024,2,1,2,3,5,People how notice notice.,60.0
486,2025-06-15,H1-2025,1,1,1,2,5,True local second seem fill pressure ahead computer.,40.0
487,2023-06-15,H1-2023,5,5,5,3,5,Lead strong worry dog child oil.,60.0
487,2023-12-15,H2-2023,4,4,4,5,5,Already specific itself beyond step turn finally pattern.,100.0
487,2024-06-15,H1-2024,5,5,5,2,5,Artist international board hope start nation arm.,40.0
487,2024-12-15,H2-2024,5,4,4,2,5,Six style director everything new.,40.0
487,2025-06-15,H1-2025,4,3,4,2,5,Similar training military radio born often.,40.0
488,2023-06-15,H1-2023,2,2,2,2,5,Especially sit for too add new.,40.0
488,2023-12-15,H2-2023,4,4,4,3,5,Approach coach something whether.,60.0
488,2024-06-15,H1-2024,4,2,3,2,5,Many store general wrong knowledge.,40.0
488,2024-12-15,H2-2024,4,4,4,4,5,Herself save century together sort board Congress our.,80.0
488,2025-06-15,H1-2025,3,3,3,4,5,Land represent environment board TV them.,80.0
489,2023-06-15,H1-2023,5,5,5,3,5,Kind break color record unit herself.,60.0
489,2023-12-15,H2-2023,5,5,5,4,5,Need either edge law.,80.0
489,2024-06-15,H1-2024,5,5,5,2,5,Identify prove standard body find drive.,40.0
489,2024-12-15,H2-2024,5,4,4,5,5,Into data food see weight.,100.0
489,2025-06-15,H1-2025,4,5,4,3,5,Third explain sound bring ahead listen.,60.0
490,2023-06-15,H1-2023,4,4,4,2,5,History wrong final peace by.,40.0
490,2023-12-15,H2-2023,3,2,2,4,5,Computer strategy factor identify himself increase.,80.0
490,2024-06-15,H1-2024,2,2,2,3,5,Add position play since.,60.0
490,2024-12-15,H2-2024,2,2,2,2,5,Fight become source and.,40.0
490,2025-06-15,H1-2025,4,3,4,2,5,Blue authority agency example something whose.,40.0
491,2023-06-15,H1-2023,2,2,2,3,5,Decision between if range.,60.0
491,2023-12-15,H2-2023,2,4,3,5,5,Us them field maybe through property thank.,100.0
491,2024-06-15,H1-2024,2,3,2,4,5,Challenge former east a pay simply him.,80.0
491,2024-12-15,H2-2024,2,3,2,3,5,Expect walk role leader hard understand serve.,60.0
491,2025-06-15,H1-2025,4,3,4,2,5,List allow street develop let brother so.,40.0
492,2023-06-15,H1-2023,2,1,2,5,5,Study option successful law already.,100.0
492,2023-12-15,H2-2023,1,3,2,2,5,Movie positive dog particularly fish similar you.,40.0
492,2024-06-15,H1-2024,1,3,2,5,5,Happen walk loss join mind place.,100.0
492,2024-12-15,H2-2024,1,3,2,4,5,Table although they alone hot.,80.0
492,2025-06-15,H1-2025,1,1,1,4,5,Note debate question offer safe do.,80.0
493,2023-06-15,H1-2023,5,3,4,3,5,Stuff another well operation security drop focus through.,60.0
493,2023-12-15,H2-2023,5,4,4,5,5,Box performance matter black military.,100.0
493,2024-06-15,H1-2024,5,3,4,3,5,Require news Congress may.,60.0
493,2024-12-15,H2-2024,4,4,4,4,5,Learn movie concern part one.,80.0
493,2025-06-15,H1-2025,5,4,4,5,5,Put participant individual.,100.0
494,2023-06-15,H1-2023,4,3,4,5,5,Star population I skill star.,100.0
494,2023-12-15,H2-2023,4,4,4,3,5,Character fight nearly shoulder area white close.,60.0
494,2024-06-15,H1-2024,3,3,3,2,5,Across his quickly its age.,40.0
494,2024-12-15,H2-2024,3,4,4,4,5,Member station kid history human.,80.0
494,2025-06-15,H1-2025,2,3,2,3,5,Day fund nice usually provide.,60.0
495,2023-06-15,H1-2023,3,4,4,5,5,Today page box interest vote plan prepare.,100.0
495,2023-12-15,H2-2023,5,3,4,3,5,Question out industry truth material change.,60.0
495,2024-06-15,H1-2024,5,4,4,2,5,Check research weight they outside movie.,40.0
495,2024-12-15,H2-2024,4,5,4,3,5,Final free deal from plant commercial same.,60.0
495,2025-06-15,H1-2025,4,5,4,3,5,Bill it arm fact stock particular.,60.0
496,2023-06-15,H1-2023,3,3,3,5,5,Yes some according read.,100.0
496,2023-12-15,H2-2023,4,4,4,2,5,Few media require that.,40.0
496,2024-06-15,H1-2024,2,2,2,4,5,Would national this instead send follow security area.,80.0
496,2024-12-15,H2-2024,2,3,2,4,5,Close hard season especially order meeting.,80.0
496,2025-06-15,H1-2025,4,4,4,2,5,Clearly lose personal market accept apply.,40.0
497,2023-06-15,H1-2023,3,3,3,3,5,Maybe about admit individual.,60.0
497,2023-12-15,H2-2023,3,1,2,2,5,Style customer out admit support may game member.,40.0
497,2024-06-15,H1-2024,2,3,2,2,5,Agency attorney action clearly president sure here.,40.0
497,2024-12-15,H2-2024,1,1,1,5,5,Born enter last generation staff.,100.0
497,2025-06-15,H1-2025,2,1,2,2,5,Book whole work there.,40.0
498,2023-06-15,H1-2023,5,5,5,3,5,Floor pick list data now.,60.0
498,2023-12-15,H2-2023,5,5,5,2,5,Market very face protect land.,40.0
498,2024-06-15,H1-2024,4,4,4,3,5,Listen democratic money number able.,60.0
498,2024-12-15,H2-2024,5,5,5,3,5,Most hand happy.,60.0
498,2025-06-15,H1-2025,4,3,4,3,5,Consider receive among your away soldier nothing.,60.0
499,2023-06-15,H1-2023,1,2,2,4,5,Blood break else onto.,80.0
499,2023-12-15,H2-2023,2,2,2,3,5,Film pull I box part indeed.,60.0
499,2024-06-15,H1-2024,2,1,2,2,5,Heavy outside day head both drug a final.,40.0
499,2024-12-15,H2-2024,1,1,1,5,5,Western floor cover use participant ground conference.,100.0
499,2025-06-15,H1-2025,1,1,1,3,5,Agree cover son end push bring.,60.0
500,2023-06-15,H1-2023,3,4,4,4,5,Chance no within experience.,80.0
500,2023-12-15,H2-2023,4,4,4,5,5,Ever simply upon artist hard him.,100.0
500,2024-06-15,H1-2024,4,4,4,3,5,Source top not over what happy.,60.0
500,2024-12-15,H2-2024,4,3,4,3,5,Thousand take movie table.,60.0
500,2025-06-15,H1-2025,3,4,4,3,5,What reality consumer company network accept.,60.0
